"","state_code","state_name","district_code","district_name","block_code","block_name","gp_code","gp_name","N_vil"
"3983",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119177,"BADAMOHANPUR",7
"3984",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119178,"BADAMULABASANTA",8
"3985",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119179,"BADAPADA",6
"3986",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119180,"BALABHADRAPUR",2
"3987",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119181,"BALIPATANA",2
"3988",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119182,"BALURIA",2
"3989",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119183,"CHANDAN NAGAR",10
"3990",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119184,"DAMARPUR",1
"3991",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119185,"DIHAPADA",6
"3992",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119186,"DIHUDIPUR",4
"3993",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119187,"DOSIA",7
"3994",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119188,"GANGARAMPUR",8
"3995",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119189,"KHADIANTA",6
"3996",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119190,"KHANATA",8
"3997",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119191,"NARASINGHPUR",5
"3998",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119192,"NILAKANTHAPUR",3
"3999",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119193,"OUPADA",10
"4000",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119194,"PENTHAPAL",2
"4001",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119195,"SANJARIA",8
"4002",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119196,"SANSARFAL",3
"4003",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119197,"SASANA",4
"4004",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119198,"SINGHAGAN",3
"4005",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119199,"SRIRAMPUR",3
"4006",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119200,"BILIKANA",12
"4007",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",119201,"TARADIPAL",1
"4008",21,"ODISHA",360,"KENDRAPARA",3440,"PATTAMUNDAI",275041,"KAKHARUNI",3
"4009",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119202,"ABDULPUR",2
"4010",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119203,"AKHULIPADA",7
"4011",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119204,"BAGHABUDA",6
"4012",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119205,"BALARAMPUR",5
"4013",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119206,"BARADIA",13
"4014",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119207,"BARAHADOMANDA",6
"4015",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119208,"BHARIGADA",9
"4016",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119209,"BARUNA",2
"4017",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119210,"BARUNADIHA",2
"4018",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119211,"CHARAPADA",1
"4019",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119212,"DEULATARA",2
"4020",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119213,"HATASAHI",3
"4021",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119214,"JAGULAIPADA",6
"4022",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119215,"JAYANAGAR",11
"4023",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119216,"KANTAPADA",9
"4024",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119217,"KATANABANIA",13
"4025",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119218,"KOILIPUR",11
"4026",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119219,"KORANDA",5
"4027",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119220,"NAHUNI",4
"4028",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119221,"NAMATARA",1
"4029",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119222,"OLAVER",2
"4030",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119223,"PADHANPADA",4
"4031",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119224,"PANASGAND",4
"4032",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119225,"PARINUPADA-HABALAGAND",5
"4033",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119226,"PEGARAPADA",3
"4034",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119227,"SIKO",3
"4035",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119228,"SIOPADA",3
"4036",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119229,"TARAS",3
"4037",21,"ODISHA",360,"KENDRAPARA",3441,"RAJKANIKA",119230,"TRAILOKYAPUR",11
"4038",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119231,"BALISAHIPATNA",9
"4039",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119232,"BANDHAPADA",9
"4040",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119233,"BRAHMANSAHI",8
"4041",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119234,"CHANDIBAUNSMUL",13
"4042",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119235,"DANGAMAL",7
"4043",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119236,"DERA",14
"4044",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119237,"GUPTI",18
"4045",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119238,"ISWARPUR",14
"4046",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119239,"KANDIRA",24
"4047",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119240,"KOLIPUR",17
"4048",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119241,"KURUNTI",13
"4049",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119242,"MAHULIA",8
"4050",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119243,"OSTIA",8
"4051",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119244,"RAJNAGAR",4
"4052",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119245,"RANGANI",13
"4053",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119246,"SANABADA-GOPALPUR",9
"4054",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119247,"SATAVAYA",7
"4055",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",119248,"TALACHUA",9
"4056",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",275149,"MAHISASURA",8
"4057",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",275154,"BELPAL",2
"4058",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",275165,"RAJPUR",3
"4059",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",275168,"KERADAGARH",1
"4060",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",275172,"KERUAPAL",9
"4061",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",275176,"BAGHAMARI",7
"4062",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",275187,"GHADIAMAL",7
"4063",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",275291,"BHITARAGARH",11
"4064",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",275298,"KRUSHNANAGAR",6
"4065",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",275299,"HATINA",10
"4066",21,"ODISHA",360,"KENDRAPARA",3442,"RAJNAGAR",275302,"KHAMARSAHI",7
"4067",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",119249,"PANCHUPALLI",1
"4068",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",119250,"BAILO",8
"4069",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",119251,"BAUNSAGARH",5
"4070",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",119252,"BELABAHALI",3
"4071",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",119253,"DHAKOTHA",11
"4072",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",119254,"GAYALAMUNDA",15
"4073",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",119255,"HARIDAPAL",4
"4074",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",119256,"JALASUAN",2
"4075",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",119257,"KANTIPAL",4
"4076",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",119258,"KATHAKATA",5
"4077",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",119259,"KODAPADA",7
"4078",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",119260,"KOLIMATI",10
"4079",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",119261,"MANOHARPUR",10
"4080",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",119262,"PANASADIHA",13
"4081",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",119263,"SALABANI",4
"4082",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",119264,"TARATARA",10
"4083",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",275384,"Budhikuda",6
"4084",21,"ODISHA",361,"KENDUJHAR",3443,"ANANDAPUR",275385,"Mochinda",4
"4085",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119265,"BANSAPAL",6
"4086",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119266,"BARAGARH",12
"4087",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119267,"BAYAKUMUTIA",7
"4088",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119268,"GONASIKA",9
"4089",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119269,"JATRA",6
"4090",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119270,"KALANDA(KHA)",8
"4091",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119271,"KARANGADIHI",6
"4092",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119272,"KODIPASA",8
"4093",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119273,"KUANR",7
"4094",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119274,"KUMUNDI",5
"4095",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119275,"NAYAKOTE",6
"4096",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119276,"PHULJHAR",7
"4097",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119277,"SAHARPUR",7
"4098",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119278,"SINGHPUR",10
"4099",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119279,"SUAKATI",4
"4100",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119280,"TALACHAMPEI",12
"4101",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119281,"TALAKADAKALA",9
"4102",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119282,"TALAKAINSARI",6
"4103",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119283,"TANA",7
"4104",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119284,"TARAMAKANT",9
"4105",21,"ODISHA",361,"KENDUJHAR",3444,"BANSAPAL",119285,"UPERRAIGODA",9
"4106",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119286,"BADANAI",8
"4107",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119287,"BHANDA",7
"4108",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119288,"BHUINPUR",8
"4109",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119290,"CHANDRASEKHARPUR",9
"4110",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119291,"JAJAPOSI",7
"4111",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119292,"JALLY",6
"4112",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119293,"JAMUDALAK",7
"4113",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119294,"JYOTIPUR",5
"4114",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119295,"KALIKAPRASAD",5
"4115",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119296,"KARANJIA",8
"4116",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119297,"KASHIPAL",3
"4117",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119298,"KODAGADIA",6
"4118",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119299,"KUTARIPOSI",5
"4119",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119300,"PADUA",7
"4120",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119301,"PARASALA",7
"4121",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119302,"RAJIA",9
"4122",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119303,"RANGAMATIA",8
"4123",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119304,"RIMULI",3
"4124",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119305,"SADANGI",4
"4125",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119306,"SAREI",4
"4126",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119307,"SUNAPOSI",8
"4127",21,"ODISHA",361,"KENDUJHAR",3445,"CHAMPUA",119308,"UCHABALI",9
"4128",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119309,"ALATI",7
"4129",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119310,"BALARAMPUR",10
"4130",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119311,"BATTO",10
"4131",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119312,"BHANDARIDIHA",5
"4132",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119313,"DARADIPAL",7
"4133",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119314,"DEOGAON",6
"4134",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119315,"GADABANDHAGODA",15
"4135",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119316,"GANPUR",8
"4136",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119317,"GOHIRA",7
"4137",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119318,"KESHADURAPAL",1
"4138",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119319,"KHALANA",2
"4139",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119320,"KHALIAMENTA",8
"4140",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119321,"MACHHALO",3
"4141",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119322,"MADANPUR",10
"4142",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119323,"PANDUA",2
"4143",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119324,"PURANA BANDHOGADA",5
"4144",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119325,"RADHIKADEIPUR",13
"4145",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119326,"RAMACHANDRAPUR",9
"4146",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119327,"SAINKUL",2
"4147",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119328,"SALADEI",9
"4148",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119329,"TARIMUL",4
"4149",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",119330,"TARUAN",12
"4150",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",275387,"Samukanendi",3
"4151",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",275388,"Biragobindapur",3
"4152",21,"ODISHA",361,"KENDUJHAR",3446,"GHASIPURA",275390,"Baripal",5
"4153",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119331,"BADAJAMUPOSI",7
"4154",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119332,"BADAMASINABILLA",6
"4155",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119333,"BADAPICHHULA",2
"4156",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119334,"BALIPOKHARI",9
"4157",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119335,"BARHATIPURA",4
"4158",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119336,"BASANTAPUR",3
"4159",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119337,"BHOLABEDA",3
"4160",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119338,"BINIDA",4
"4161",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119339,"DHENKIKOTE",4
"4162",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119340,"GADADHARPUR",6
"4163",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119341,"KHANTAGHAR",4
"4164",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119342,"MANOHARPUR",8
"4165",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119343,"MUKTAPUIR",7
"4166",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119344,"MUKUNDAPURPATNA",7
"4167",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119345,"PAIDAPATNA",4
"4168",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119346,"PANDAPADA",4
"4169",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119347,"PATILO",8
"4170",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119348,"PIPILIA",5
"4171",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119349,"PURUMUNDA",6
"4172",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119350,"RUTISILA",6
"4173",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119351,"SANTARAPUR",4
"4174",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119352,"SARASPOSI",5
"4175",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119353,"SUNATANGIRI",2
"4176",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119354,"TARA",7
"4177",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119355,"TORANIPOKHARI",10
"4178",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",119356,"UPERDIHA",5
"4179",21,"ODISHA",361,"KENDUJHAR",3447,"GHATGAON",275391,"Balabhadrapur",2
"4180",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119357,"BADAPALASPAL",11
"4181",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119358,"BAREIGODA",14
"4182",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119359,"BAXIBARIGAON",6
"4183",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119360,"BHAGAMUNDA",5
"4184",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119361,"BHANRPUR",6
"4185",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119362,"BUDHAKHAMAN",6
"4186",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119363,"DAITARI",1
"4187",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119364,"DHURUDIAMBA",6
"4188",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119365,"GAUNIGHASA",4
"4189",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119366,"HARICHANDANPUR",7
"4190",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119367,"HUNDA",7
"4191",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119368,"JAMUJODI",9
"4192",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119369,"JANGHIRA",10
"4193",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119370,"JIRANG",8
"4194",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119371,"JUNGA",13
"4195",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119372,"MANOHARPUR",13
"4196",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119373,"PITAPITI",6
"4197",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119374,"PITHAGOLA",14
"4198",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119375,"RASOL",11
"4199",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119376,"REVANAPALASPAL",10
"4200",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119377,"SAGADAPATA",9
"4201",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119378,"SUNAPENTHA",9
"4202",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119379,"TANGIRIAPAL",12
"4203",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119380,"TENTALAPOSI",13
"4204",21,"ODISHA",361,"KENDUJHAR",3448,"HARICHADANPUR",119381,"THAKURAPADA",9
"4205",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119382,"AITIPUR",6
"4206",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119383,"AKARUA",6
"4207",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119384,"AMBO",8
"4208",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119385,"BADARAMPAS",8
"4209",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119386,"BALIBAREI",4
"4210",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119387,"BANCHO",3
"4211",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119388,"BANGORE",2
"4212",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119389,"DANAR",4
"4213",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119390,"DHANURJAYAPUR",6
"4214",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119391,"DHENKA",10
"4215",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119392,"GEDAMA",5
"4216",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119393,"HABALESWAR",7
"4217",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119394,"HADAGARH",5
"4218",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119395,"HATADIHI",6
"4219",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119396,"INCHOL",5
"4220",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119397,"JAMBHIRA",4
"4221",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119398,"KALIGAON",11
"4222",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119399,"KANLEIBALIPAL",10
"4223",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119400,"MAREIGAON",12
"4224",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119401,"ORALI",5
"4225",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119402,"PADHIARIPALLY",9
"4226",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119403,"PANCHUGOCHIA",15
"4227",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119404,"PANDADO",7
"4228",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119405,"SADANGA",6
"4229",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119406,"SADHA",8
"4230",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119407,"SALANIA",8
"4231",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119408,"SAMANA",13
"4232",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119409,"SASANGA",8
"4233",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119410,"SOSO",12
"4234",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",119411,"SULANA",4
"4235",21,"ODISHA",361,"KENDUJHAR",3449,"HATADIHI",245657,"ANARA",5
"4236",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119412,"ARSALA",6
"4237",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119413,"ASANPAT",5
"4238",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119414,"BADADUMURIA",7
"4239",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119415,"BADANEULI",9
"4240",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119416,"BALIBANDHA",9
"4241",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119417,"BARIA",6
"4242",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119418,"BASANTAPUR",3
"4243",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119419,"CHAUTHIA",7
"4244",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119420,"DHANURJAYAPUR",4
"4245",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119421,"GUMURA",7
"4246",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119422,"GUNDUNIA",4
"4247",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119423,"JHUMPURA",4
"4248",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119424,"KHENDRA",3
"4249",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119425,"KHUNTAPADA",7
"4250",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119426,"KUTUGAON",7
"4251",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119427,"MALDA",10
"4252",21,"ODISHA",361,"KENDUJHAR",3450,"JHUMPURA",119428,"NAHABEDA",9
